id|siCardNumber|twentyFourHour|weekDay|fourWeekCounter|twelveHourTimer|subSecond|origFromNode|radioMessageId|sentToMeos|createdDate
6491|6209|1|1|0|36000|0|2|6491|1|2016-04-06 07:36:38.344035
6492|6210|1|1|0|36000|0|2|6492|1|2016-04-06 07:36:43.396210
6493|6211|1|1|0|36000|0|2|6493|1|2016-04-06 07:36:48.507904
6494|6212|1|1|0|36000|0|2|6494|1|2016-04-06 07:36:53.657651
6495|6213|1|1|0|36000|0|2|6495|1|2016-04-06 07:36:58.802317
6496|6214|1|1|0|36000|0|2|6496|1|2016-04-06 07:37:03.949341
6497|6215|1|1|0|36000|0|2|6497|1|2016-04-06 07:37:09.007220
6498|6216|1|1|0|36000|0|2|6498|1|2016-04-06 07:37:14.143569
6499|6217|1|1|0|36000|0|2|6499|1|2016-04-06 07:37:19.341993
6500|6218|1|1|0|36000|0|2|6500|1|2016-04-06 07:37:24.354865
6501|6219|1|1|0|36000|0|2|6501|1|2016-04-06 07:37:29.467370
6502|6220|1|1|0|36000|0|2|6502|1|2016-04-06 07:37:34.537076
6503|6221|1|1|0|36000|0|2|6503|1|2016-04-06 07:37:39.717819
6504|6222|1|1|0|36000|0|2|6504|1|2016-04-06 07:37:44.840842
6505|6223|1|1|0|36000|0|2|6505|1|2016-04-06 07:37:49.893615
6506|6224|1|1|0|36000|0|2|6506|1|2016-04-06 07:37:55.063706
6507|6225|1|1|0|36000|0|2|6507|1|2016-04-06 07:38:00.099554
6508|6226|1|1|0|36000|0|2|6508|1|2016-04-06 07:38:05.250535
6509|6227|1|1|0|36000|0|2|6509|1|2016-04-06 07:38:10.256771
6510|6228|1|1|0|36000|0|2|6510|1|2016-04-06 07:38:15.283159
6511|6229|1|1|0|36000|0|2|6511|1|2016-04-06 07:38:20.412604
6512|6230|1|1|0|36000|0|2|6512|1|2016-04-06 07:38:25.542796
6513|6231|1|1|0|36000|0|2|6513|1|2016-04-06 07:38:30.634678
6514|6232|1|1|0|36000|0|2|6514|1|2016-04-06 07:38:35.855562
6515|6233|1|1|0|36000|0|2|6515|1|2016-04-06 07:38:40.934389
6516|6234|1|1|0|36000|0|2|6516|1|2016-04-06 07:38:46.038330
6517|6235|1|1|0|36000|0|2|6517|1|2016-04-06 07:38:51.126863
6518|6236|1|1|0|36000|0|2|6518|1|2016-04-06 07:38:56.279285
6519|6237|1|1|0|36000|0|2|6519|1|2016-04-06 07:39:01.491069
6520|6238|1|1|0|36000|0|2|6520|1|2016-04-06 07:39:06.491802
6521|6239|1|1|0|36000|0|2|6521|1|2016-04-06 07:39:11.642219
6522|6240|1|1|0|36000|0|2|6522|1|2016-04-06 07:39:16.768834
6523|6241|1|1|0|36000|0|2|6523|1|2016-04-06 07:39:21.810787
6524|6242|1|1|0|36000|0|2|6524|1|2016-04-06 07:39:26.968168
6525|6243|1|1|0|36000|0|2|6525|1|2016-04-06 07:39:32.011176
6526|6244|1|1|0|36000|0|2|6526|1|2016-04-06 07:39:37.261112
6527|6245|1|1|0|36000|0|2|6527|1|2016-04-06 07:39:42.285895
6528|6246|1|1|0|36000|0|2|6528|1|2016-04-06 07:39:47.403294
6529|6247|1|1|0|36000|0|2|6529|1|2016-04-06 07:39:52.423394
6530|6248|1|1|0|36000|0|2|6530|1|2016-04-06 07:39:57.567580
6531|6249|1|1|0|36000|0|2|6531|1|2016-04-06 07:40:02.720500
6532|6250|1|1|0|36000|0|2|6532|1|2016-04-06 07:40:07.886906
6533|6251|1|1|0|36000|0|2|6533|1|2016-04-06 07:40:12.924861
6534|6252|1|1|0|36000|0|2|6534|1|2016-04-06 07:40:17.970628
6535|6253|1|1|0|36000|0|2|6535|1|2016-04-06 07:40:23.132533
6536|6254|1|1|0|36000|0|2|6536|1|2016-04-06 07:40:28.237731
6537|6255|1|1|0|36000|0|2|6537|1|2016-04-06 07:40:33.280948
6538|6256|1|1|0|36000|0|2|6538|1|2016-04-06 07:40:38.435575
6539|6257|1|1|0|36000|0|2|6539|1|2016-04-06 07:40:43.561103
6540|6258|1|1|0|36000|0|2|6540|1|2016-04-06 07:40:48.586805
6541|6259|1|1|0|36000|0|2|6541|1|2016-04-06 07:40:53.662283
6542|6260|1|1|0|36000|0|2|6542|1|2016-04-06 07:40:58.791831
6543|6261|1|1|0|36000|0|2|6543|1|2016-04-06 07:41:03.980309
6544|6262|1|1|0|36000|0|2|6544|1|2016-04-06 07:41:09.030080
6545|6263|1|1|0|36000|0|2|6545|1|2016-04-06 07:41:14.048888
6546|6264|1|1|0|36000|0|2|6546|1|2016-04-06 07:41:19.201658
6547|6265|1|1|0|36000|0|2|6547|1|2016-04-06 07:41:24.326084
6548|6266|1|1|0|36000|0|2|6548|1|2016-04-06 07:41:29.484668
6549|6267|1|1|0|36000|0|2|6549|1|2016-04-06 07:41:34.534703
6550|6268|1|1|0|36000|0|2|6550|1|2016-04-06 07:41:39.679356
6551|6269|1|1|0|36000|0|2|6551|1|2016-04-06 07:41:44.692847
6552|6270|1|1|0|36000|0|2|6552|1|2016-04-06 07:41:49.714213
6553|6271|1|1|0|36000|0|2|6553|1|2016-04-06 07:41:54.860437
6554|6272|1|1|0|36000|0|2|6554|1|2016-04-06 07:41:59.903619
6555|6273|1|1|0|36000|0|2|6555|1|2016-04-06 07:42:05.088043
6556|6274|1|1|0|36000|0|2|6556|1|2016-04-06 07:42:10.117472
6557|6275|1|1|0|36000|0|2|6557|1|2016-04-06 07:42:15.288714
6558|6276|1|1|0|36000|0|2|6558|1|2016-04-06 07:42:20.355218
6559|6277|1|1|0|36000|0|2|6559|1|2016-04-06 07:42:25.477063
6560|6278|1|1|0|36000|0|2|6560|1|2016-04-06 07:42:30.630424
6561|6279|1|1|0|36000|0|2|6561|1|2016-04-06 07:42:35.660656
6562|6280|1|1|0|36000|0|2|6562|1|2016-04-06 07:42:40.795154
6563|6281|1|1|0|36000|0|2|6563|1|2016-04-06 07:42:45.964127
6564|6282|1|1|0|36000|0|2|6564|1|2016-04-06 07:42:50.998492
6565|6283|1|1|0|36000|0|2|6565|1|2016-04-06 07:42:56.053091
6566|6284|1|1|0|36000|0|2|6566|1|2016-04-06 07:43:01.178708
6567|6285|1|1|0|36000|0|2|6567|1|2016-04-06 07:43:06.274590
6568|6286|1|1|0|36000|0|2|6568|1|2016-04-06 07:43:11.401494
6569|6287|1|1|0|36000|0|2|6569|1|2016-04-06 07:43:16.491719
6570|6288|1|1|0|36000|0|2|6570|1|2016-04-06 07:43:21.676100
6571|6289|1|1|0|36000|0|2|6571|1|2016-04-06 07:43:26.735754
6572|6290|1|1|0|36000|0|2|6572|1|2016-04-06 07:43:31.749059
6573|6291|1|1|0|36000|0|2|6573|1|2016-04-06 07:43:36.771844
6574|6292|1|1|0|36000|0|2|6574|1|2016-04-06 07:43:41.923693
6575|6293|1|1|0|36000|0|2|6575|1|2016-04-06 07:43:47.113275
6576|6294|1|1|0|36000|0|2|6576|1|2016-04-06 07:43:52.183240
6577|6295|1|1|0|36000|0|2|6577|1|2016-04-06 07:43:57.339028
6578|6296|1|1|0|36000|0|2|6578|1|2016-04-06 07:44:02.522061
6579|6297|1|1|0|36000|0|2|6579|1|2016-04-06 07:44:07.535560
6580|6298|1|1|0|36000|0|2|6580|1|2016-04-06 07:44:12.635752
6581|6299|1|1|0|36000|0|2|6581|1|2016-04-06 07:44:17.740675
6582|6300|1|1|0|36000|0|2|6582|1|2016-04-06 07:44:22.845611
6583|6301|1|1|0|36000|0|2|6583|1|2016-04-06 07:44:28.056193
6584|6302|1|1|0|36000|0|2|6584|1|2016-04-06 07:44:33.083180
6585|6303|1|1|0|36000|0|2|6585|1|2016-04-06 07:44:38.122234
6586|6304|1|1|0|36000|0|2|6586|1|2016-04-06 07:44:43.228896
6587|6305|1|1|0|36000|0|2|6587|1|2016-04-06 07:44:48.346531
6588|6306|1|1|0|36000|0|2|6588|1|2016-04-06 07:44:53.485098
6589|6307|1|1|0|36000|0|2|6589|1|2016-04-06 07:44:58.595817
6590|6308|1|1|0|36000|0|2|6590|1|2016-04-06 07:45:03.711765
6591|6309|1|1|0|36000|0|2|6591|1|2016-04-06 07:45:08.724842
6592|6310|1|1|0|36000|0|2|6592|1|2016-04-06 07:45:13.868579
6593|6311|1|1|0|36000|0|2|6593|1|2016-04-06 07:45:18.914538
6594|6312|1|1|0|36000|0|2|6594|1|2016-04-06 07:45:24.118983
6595|6313|1|1|0|36000|0|2|6595|1|2016-04-06 07:45:29.251649
6596|6314|1|1|0|36000|0|2|6596|1|2016-04-06 07:45:34.351166
6597|6315|1|1|0|36000|0|2|6597|1|2016-04-06 07:45:39.468989
6598|6316|1|1|0|36000|0|2|6598|1|2016-04-06 07:45:44.574031
6599|6317|1|1|0|36000|0|2|6599|1|2016-04-06 07:45:49.709195
6600|6318|1|1|0|36000|0|2|6600|1|2016-04-06 07:45:54.751436
6601|6319|1|1|0|36000|0|2|6601|1|2016-04-06 07:45:59.852720
6602|6320|1|1|0|36000|0|2|6602|1|2016-04-06 07:46:04.985598
6603|6321|1|1|0|36000|0|2|6603|1|2016-04-06 07:46:10.168021
6604|6322|1|1|0|36000|0|2|6604|1|2016-04-06 07:46:15.183220
6605|6323|1|1|0|36000|0|2|6605|1|2016-04-06 07:46:20.234348
6606|6324|1|1|0|36000|0|2|6606|1|2016-04-06 07:46:25.339347
6607|6325|1|1|0|36000|0|2|6607|1|2016-04-06 07:46:30.525743
6608|6326|1|1|0|36000|0|2|6608|1|2016-04-06 07:46:35.698443
6609|6327|1|1|0|36000|0|2|6609|1|2016-04-06 07:46:40.754447
6610|6328|1|1|0|36000|0|2|6610|1|2016-04-06 07:46:45.929901
6611|6329|1|1|0|36000|0|2|6611|1|2016-04-06 07:46:50.970867
6612|6330|1|1|0|36000|0|2|6612|1|2016-04-06 07:46:56.102499
6613|6331|1|1|0|36000|0|2|6613|1|2016-04-06 07:47:01.158769
6614|6332|1|1|0|36000|0|2|6614|1|2016-04-06 07:47:06.311851
6615|6333|1|1|0|36000|0|2|6615|1|2016-04-06 07:47:11.349940
6616|6334|1|1|0|36000|0|2|6616|1|2016-04-06 07:47:16.475860
6617|6335|1|1|0|36000|0|2|6617|1|2016-04-06 07:47:21.699383
6618|6336|1|1|0|36000|0|2|6618|1|2016-04-06 07:47:26.734847
6619|6337|1|1|0|36000|0|2|6619|1|2016-04-06 07:47:31.794730
6620|6338|1|1|0|36000|0|2|6620|1|2016-04-06 07:47:36.991548
6621|6339|1|1|0|36000|0|2|6621|1|2016-04-06 07:47:42.065163
6622|6340|1|1|0|36000|0|2|6622|1|2016-04-06 07:47:47.104750
6623|6341|1|1|0|36000|0|2|6623|1|2016-04-06 07:47:52.300387
6624|6342|1|1|0|36000|0|2|6624|1|2016-04-06 07:47:57.411182
6625|6343|1|1|0|36000|0|2|6625|1|2016-04-06 07:48:02.424382
6626|6344|1|1|0|36000|0|2|6626|1|2016-04-06 07:48:07.540407
6627|6345|1|1|0|36000|0|2|6627|1|2016-04-06 07:48:12.675013
6628|6346|1|1|0|36000|0|2|6628|1|2016-04-06 07:48:17.851846
6629|6347|1|1|0|36000|0|2|6629|1|2016-04-06 07:48:22.860026
6630|6348|1|1|0|36000|0|2|6630|1|2016-04-06 07:48:28.000185
6631|6349|1|1|0|36000|0|2|6631|1|2016-04-06 07:48:33.117804
6632|6350|1|1|0|36000|0|2|6632|1|2016-04-06 07:48:38.254633
6633|6351|1|1|0|36000|0|2|6633|1|2016-04-06 07:48:43.253507
6634|6352|1|1|0|36000|0|2|6634|1|2016-04-06 07:48:48.373168
6635|6353|1|1|0|36000|0|2|6635|1|2016-04-06 07:48:53.512574
6636|6354|1|1|0|36000|0|2|6636|1|2016-04-06 07:48:58.646611
6637|6355|1|1|0|36000|0|2|6637|1|2016-04-06 07:49:03.800918
6638|6356|1|1|0|36000|0|2|6638|1|2016-04-06 07:49:08.881909
6639|6357|1|1|0|36000|0|2|6639|1|2016-04-06 07:49:13.979269
6640|6358|1|1|0|36000|0|2|6640|1|2016-04-06 07:49:19.067263
6641|6359|1|1|0|36000|0|2|6641|1|2016-04-06 07:49:24.100102
6642|6360|1|1|0|36000|0|2|6642|1|2016-04-06 07:49:29.171785
6643|6361|1|1|0|36000|0|2|6643|1|2016-04-06 07:49:34.343365
6644|6362|1|1|0|36000|0|2|6644|1|2016-04-06 07:49:39.395745
6645|6363|1|1|0|36000|0|2|6645|1|2016-04-06 07:49:44.451787
6646|6364|1|1|0|36000|0|2|6646|1|2016-04-06 07:49:49.625495
6647|6365|1|1|0|36000|0|2|6647|1|2016-04-06 07:49:54.700960
6648|6366|1|1|0|36000|0|2|6648|1|2016-04-06 07:49:59.847165
6649|6367|1|1|0|36000|0|2|6649|1|2016-04-06 07:50:04.990145
6650|6368|1|1|0|36000|0|2|6650|1|2016-04-06 07:50:10.112090
6651|6369|1|1|0|36000|0|2|6651|1|2016-04-06 07:50:15.142993
6652|6370|1|1|0|36000|0|2|6652|1|2016-04-06 07:50:20.302587
6653|6371|1|1|0|36000|0|2|6653|1|2016-04-06 07:50:25.367236
6654|6372|1|1|0|36000|0|2|6654|1|2016-04-06 07:50:30.519442
6655|6373|1|1|0|36000|0|2|6655|1|2016-04-06 07:50:35.587260
6656|6374|1|1|0|36000|0|2|6656|1|2016-04-06 07:50:40.754552
6657|6375|1|1|0|36000|0|2|6657|1|2016-04-06 07:50:45.819803
6658|6376|1|1|0|36000|0|2|6658|1|2016-04-06 07:50:50.921859
6659|6377|1|1|0|36000|0|2|6659|1|2016-04-06 07:50:56.015446
6660|6378|1|1|0|36000|0|2|6660|1|2016-04-06 07:51:01.182753
6661|6379|1|1|0|36000|0|2|6661|1|2016-04-06 07:51:06.225381
6662|6380|1|1|0|36000|0|2|6662|1|2016-04-06 07:51:11.400121
6663|6381|1|1|0|36000|0|2|6663|1|2016-04-06 07:51:16.462837
6664|6382|1|1|0|36000|0|2|6664|1|2016-04-06 07:51:21.495977
6665|6383|1|1|0|36000|0|2|6665|1|2016-04-06 07:51:26.542455
6666|6384|1|1|0|36000|0|2|6666|1|2016-04-06 07:51:31.704067
6667|6385|1|1|0|36000|0|2|6667|1|2016-04-06 07:51:36.798698
6668|6386|1|1|0|36000|0|2|6668|1|2016-04-06 07:51:41.877509
6669|6387|1|1|0|36000|0|2|6669|1|2016-04-06 07:51:46.970180
6670|6388|1|1|0|36000|0|2|6670|1|2016-04-06 07:51:52.158027
6671|6389|1|1|0|36000|0|2|6671|1|2016-04-06 07:51:57.246193
6672|6390|1|1|0|36000|0|2|6672|1|2016-04-06 07:52:02.305426
6673|6391|1|1|0|36000|0|2|6673|1|2016-04-06 07:52:07.443911
6674|6392|1|1|0|36000|0|2|6674|1|2016-04-06 07:52:12.576605
6675|6393|1|1|0|36000|0|2|6675|1|2016-04-06 07:52:17.603128
6676|6394|1|1|0|36000|0|2|6676|1|2016-04-06 07:52:22.686462
6677|6395|1|1|0|36000|0|2|6677|1|2016-04-06 07:52:27.774943
6678|6396|1|1|0|36000|0|2|6678|1|2016-04-06 07:52:32.866954
6679|6397|1|1|0|36000|0|2|6679|1|2016-04-06 07:52:38.008491
6680|6398|1|1|0|36000|0|2|6680|1|2016-04-06 07:52:43.129215
6681|6399|1|1|0|36000|0|2|6681|1|2016-04-06 07:52:48.235990
6682|6400|1|1|0|36000|0|2|6682|1|2016-04-06 07:52:53.369077
6683|6401|1|1|0|36000|0|2|6683|1|2016-04-06 07:52:58.518993
6684|6402|1|1|0|36000|0|2|6684|1|2016-04-06 07:53:03.487475
6685|6403|1|1|0|36000|0|2|6685|1|2016-04-06 07:53:08.586818
6686|6404|1|1|0|36000|0|2|6686|1|2016-04-06 07:53:13.743995
6687|6405|1|1|0|36000|0|2|6687|1|2016-04-06 07:53:18.853312
6688|6406|1|1|0|36000|0|2|6688|1|2016-04-06 07:53:23.975562
6689|6407|1|1|0|36000|0|2|6689|1|2016-04-06 07:53:29.002069
6690|6408|1|1|0|36000|0|2|6690|1|2016-04-06 07:53:34.246836
6691|6409|1|1|0|36000|0|2|6691|1|2016-04-06 07:53:39.198297
6692|6410|1|1|0|36000|0|2|6692|1|2016-04-06 07:53:44.423074
6693|6411|1|1|0|36000|0|2|6693|1|2016-04-06 07:53:49.512949
6694|6412|1|1|0|36000|0|2|6694|1|2016-04-06 07:53:54.601156
6695|6413|1|1|0|36000|0|2|6695|1|2016-04-06 07:53:59.673281
6696|6414|1|1|0|36000|0|2|6696|1|2016-04-06 07:54:04.848333
6697|6415|1|1|0|36000|0|2|6697|1|2016-04-06 07:54:10.032286
6698|6416|1|1|0|36000|0|2|6698|1|2016-04-06 07:54:15.023760
6699|6417|1|1|0|36000|0|2|6699|1|2016-04-06 07:54:20.096466
6700|6418|1|1|0|36000|0|2|6700|1|2016-04-06 07:54:25.303370
6701|6419|1|1|0|36000|0|2|6701|1|2016-04-06 07:54:30.388228
6702|6420|1|1|0|36000|0|2|6702|1|2016-04-06 07:54:35.453353
6703|6421|1|1|0|36000|0|2|6703|1|2016-04-06 07:54:40.677059
6704|6422|1|1|0|36000|0|2|6704|1|2016-04-06 07:54:45.725469
6705|6423|1|1|0|36000|0|2|6705|1|2016-04-06 07:54:50.766322
6706|6424|1|1|0|36000|0|2|6706|1|2016-04-06 07:54:55.864940
6707|6425|1|1|0|36000|0|2|6707|1|2016-04-06 07:55:00.998820
6708|6426|1|1|0|36000|0|2|6708|1|2016-04-06 07:55:06.130850
6709|6427|1|1|0|36000|0|2|6709|1|2016-04-06 07:55:11.266872
6710|6428|1|1|0|36000|0|2|6710|1|2016-04-06 07:55:16.414071
6711|6429|1|1|0|36000|0|2|6711|1|2016-04-06 07:55:21.373307
6712|6430|1|1|0|36000|0|2|6712|1|2016-04-06 07:55:26.564852
6713|6431|1|1|0|36000|0|2|6713|1|2016-04-06 07:55:31.845479
6714|6432|1|1|0|36000|0|2|6714|1|2016-04-06 07:55:36.789417
6715|6433|1|1|0|36000|0|2|6715|1|2016-04-06 07:55:41.870862
6716|6434|1|1|0|36000|0|2|6716|1|2016-04-06 07:55:46.982347
6717|6435|1|1|0|36000|0|2|6717|1|2016-04-06 07:55:52.049605
6718|6436|1|1|0|36000|0|2|6718|1|2016-04-06 07:55:57.201264
6719|6437|1|1|0|36000|0|2|6719|1|2016-04-06 07:56:02.273903
6720|6438|1|1|0|36000|0|2|6720|1|2016-04-06 07:56:07.468731
6721|6439|1|1|0|36000|0|2|6721|1|2016-04-06 07:56:12.547800
6722|6440|1|1|0|36000|0|2|6722|1|2016-04-06 07:56:17.637366
6723|6441|1|1|0|36000|0|2|6723|1|2016-04-06 07:56:22.736377
6724|6442|1|1|0|36000|0|2|6724|1|2016-04-06 07:56:27.855827
6725|6443|1|1|0|36000|0|2|6725|1|2016-04-06 07:56:32.964075
6726|6444|1|1|0|36000|0|2|6726|1|2016-04-06 07:56:38.070585
6727|6445|1|1|0|36000|0|2|6727|1|2016-04-06 07:56:43.179594
6728|6446|1|1|0|36000|0|2|6728|1|2016-04-06 07:56:48.249932
6729|6447|1|1|0|36000|0|2|6729|1|2016-04-06 07:56:53.344521
6730|6448|1|1|0|36000|0|2|6730|1|2016-04-06 07:56:58.550516
6731|6449|1|1|0|36000|0|2|6731|1|2016-04-06 07:57:03.518491
6732|6450|1|1|0|36000|0|2|6732|1|2016-04-06 07:57:08.734888
6733|6451|1|1|0|36000|0|2|6733|1|2016-04-06 07:57:13.821937
6734|6452|1|1|0|36000|0|2|6734|1|2016-04-06 07:57:18.876333
6735|6453|1|1|0|36000|0|2|6735|1|2016-04-06 07:57:24.030103
6736|6454|1|1|0|36000|0|2|6736|1|2016-04-06 07:57:29.086915
6737|6455|1|1|0|36000|0|2|6737|1|2016-04-06 07:57:34.141628
6738|6456|1|1|0|36000|0|2|6738|1|2016-04-06 07:57:39.323119
6739|6457|1|1|0|36000|0|2|6739|1|2016-04-06 07:57:44.411974
6740|6458|1|1|0|36000|0|2|6740|1|2016-04-06 07:57:49.546248
6741|6459|1|1|0|36000|0|2|6741|1|2016-04-06 07:57:54.697362
6742|6460|1|1|0|36000|0|2|6742|1|2016-04-06 07:57:59.838907
6743|6461|1|1|0|36000|0|2|6743|1|2016-04-06 07:58:04.863600
6744|6462|1|1|0|36000|0|2|6744|1|2016-04-06 07:58:09.887798
6745|6463|1|1|0|36000|0|2|6745|1|2016-04-06 07:58:14.921705
6746|6464|1|1|0|36000|0|2|6746|1|2016-04-06 07:58:20.059260
6747|6465|1|1|0|36000|0|2|6747|1|2016-04-06 07:58:25.207704
6748|6466|1|1|0|36000|0|2|6748|1|2016-04-06 07:58:30.352132
6749|6467|1|1|0|36000|0|2|6749|1|2016-04-06 07:58:35.423779
6750|6468|1|1|0|36000|0|2|6750|1|2016-04-06 07:58:40.617642
6751|6469|1|1|0|36000|0|2|6751|1|2016-04-06 07:58:45.607526
6752|6470|1|1|0|36000|0|2|6752|1|2016-04-06 07:58:50.807587
6753|6471|1|1|0|36000|0|2|6753|1|2016-04-06 07:58:55.797612
6754|6472|1|1|0|36000|0|2|6754|1|2016-04-06 07:59:01.005799
6755|6473|1|1|0|36000|0|2|6755|1|2016-04-06 07:59:06.073624
6756|6474|1|1|0|36000|0|2|6756|1|2016-04-06 07:59:11.139532
6757|6475|1|1|0|36000|0|2|6757|1|2016-04-06 07:59:16.296127
6758|6476|1|1|0|36000|0|2|6758|1|2016-04-06 07:59:21.342482
6759|6477|1|1|0|36000|0|2|6759|1|2016-04-06 07:59:26.558530
6760|6478|1|1|0|36000|0|2|6760|1|2016-04-06 07:59:31.635184
6761|6479|1|1|0|36000|0|2|6761|1|2016-04-06 07:59:36.722016
6762|6480|1|1|0|36000|0|2|6762|1|2016-04-06 07:59:41.821064
6763|6481|1|1|0|36000|0|2|6763|1|2016-04-06 07:59:47.068381
6764|6482|1|1|0|36000|0|2|6764|1|2016-04-06 07:59:52.110389
6765|6483|1|1|0|36000|0|2|6765|1|2016-04-06 07:59:57.155504
6766|6484|1|1|0|36000|0|2|6766|1|2016-04-06 08:00:02.225273
6767|6485|1|1|0|36000|0|2|6767|1|2016-04-06 08:00:07.374724
6768|6486|1|1|0|36000|0|2|6768|1|2016-04-06 08:00:12.496027
6769|6487|1|1|0|36000|0|2|6769|1|2016-04-06 08:00:17.593721
6770|6488|1|1|0|36000|0|2|6770|1|2016-04-06 08:00:22.713197
6771|6489|1|1|0|36000|0|2|6771|1|2016-04-06 08:00:27.812715
6772|6490|1|1|0|36000|0|2|6772|1|2016-04-06 08:00:32.876699
6773|6491|1|1|0|36000|0|2|6773|1|2016-04-06 08:00:37.953575
6774|6492|1|1|0|36000|0|2|6774|1|2016-04-06 08:00:43.185208
6775|6493|1|1|0|36000|0|2|6775|1|2016-04-06 08:00:48.185950
6776|6494|1|1|0|36000|0|2|6776|1|2016-04-06 08:00:53.293127
6777|6495|1|1|0|36000|0|2|6777|1|2016-04-06 08:00:58.472112
6778|6496|1|1|0|36000|0|2|6778|1|2016-04-06 08:01:03.446449
6779|6497|1|1|0|36000|0|2|6779|1|2016-04-06 08:01:08.564999
6780|6498|1|1|0|36000|0|2|6780|1|2016-04-06 08:01:13.676772
6781|6499|1|1|0|36000|0|2|6781|1|2016-04-06 08:01:18.740050
6782|6500|1|1|0|36000|0|2|6782|1|2016-04-06 08:01:23.895668
6783|6501|1|1|0|36000|0|2|6783|1|2016-04-06 08:01:28.987080
6784|6502|1|1|0|36000|0|2|6784|1|2016-04-06 08:01:34.144276
6785|6503|1|1|0|36000|0|2|6785|1|2016-04-06 08:01:39.196458
6786|6504|1|1|0|36000|0|2|6786|1|2016-04-06 08:01:44.276222
6787|6505|1|1|0|36000|0|2|6787|1|2016-04-06 08:01:49.475606
6788|6506|1|1|0|36000|0|2|6788|1|2016-04-06 08:01:54.581377
6789|6507|1|1|0|36000|0|2|6789|1|2016-04-06 08:01:59.588850
6790|6508|1|1|0|36000|0|2|6790|1|2016-04-06 08:02:04.692982
6791|6509|1|1|0|36000|0|2|6791|1|2016-04-06 08:02:09.903871
6792|6510|1|1|0|36000|0|2|6792|1|2016-04-06 08:02:15.018555
6793|6511|1|1|0|36000|0|2|6793|1|2016-04-06 08:02:20.005833
6794|6512|1|1|0|36000|0|2|6794|1|2016-04-06 08:02:25.234273
6795|6513|1|1|0|36000|0|2|6795|1|2016-04-06 08:02:30.232813
6796|6514|1|1|0|36000|0|2|6796|1|2016-04-06 08:02:35.441596
6797|6515|1|1|0|36000|0|2|6797|1|2016-04-06 08:02:40.526451
6798|6516|1|1|0|36000|0|2|6798|1|2016-04-06 08:02:45.633584
6799|6517|1|1|0|36000|0|2|6799|1|2016-04-06 08:02:50.735835
6800|6518|1|1|0|36000|0|2|6800|1|2016-04-06 08:02:55.846383
6801|6519|1|1|0|36000|0|2|6801|1|2016-04-06 08:03:00.961720
6802|6520|1|1|0|36000|0|2|6802|1|2016-04-06 08:03:06.046300
6803|6521|1|1|0|36000|0|2|6803|1|2016-04-06 08:03:11.228914
6804|6522|1|1|0|36000|0|2|6804|1|2016-04-06 08:03:16.338674
6805|6523|1|1|0|36000|0|2|6805|1|2016-04-06 08:03:21.428983
6806|6524|1|1|0|36000|0|2|6806|1|2016-04-06 08:03:26.500674
6807|6525|1|1|0|36000|0|2|6807|1|2016-04-06 08:03:31.873245
6808|6526|1|1|0|36000|0|2|6808|1|2016-04-06 08:03:36.758581
6809|6527|1|1|0|36000|0|2|6809|1|2016-04-06 08:03:41.752391
6810|6528|1|1|0|36000|0|2|6810|1|2016-04-06 08:03:46.969895
6811|6529|1|1|0|36000|0|2|6811|1|2016-04-06 08:03:52.098596
6812|6530|1|1|0|36000|0|2|6812|1|2016-04-06 08:03:57.211881
6813|6531|1|1|0|36000|0|2|6813|1|2016-04-06 08:04:02.288956
6814|6532|1|1|0|36000|0|2|6814|1|2016-04-06 08:04:07.406531
6815|6533|1|1|0|36000|0|2|6815|1|2016-04-06 08:04:12.434574
6816|6534|1|1|0|36000|0|2|6816|1|2016-04-06 08:04:17.530715
6817|6535|1|1|0|36000|0|2|6817|1|2016-04-06 08:04:22.540166
6818|6536|1|1|0|36000|0|2|6818|1|2016-04-06 08:04:27.764641
6819|6537|1|1|0|36000|0|2|6819|1|2016-04-06 08:04:32.732197
6820|6538|1|1|0|36000|0|2|6820|1|2016-04-06 08:04:37.881305
6821|6539|1|1|0|36000|0|2|6821|1|2016-04-06 08:04:42.969010
6822|6540|1|1|0|36000|0|2|6822|1|2016-04-06 08:04:48.086831
6823|6541|1|1|0|36000|0|2|6823|1|2016-04-06 08:04:53.105915
6824|6542|1|1|0|36000|0|2|6824|1|2016-04-06 08:04:58.226849
6825|6543|1|1|0|36000|0|2|6825|1|2016-04-06 08:05:03.314103
6826|6544|1|1|0|36000|0|2|6826|1|2016-04-06 08:05:08.427041
6827|6545|1|1|0|36000|0|2|6827|1|2016-04-06 08:05:13.671221
6828|6546|1|1|0|36000|0|2|6828|1|2016-04-06 08:05:18.680070
6829|6547|1|1|0|36000|0|2|6829|1|2016-04-06 08:05:23.708436
6830|6548|1|1|0|36000|0|2|6830|1|2016-04-06 08:05:28.926056
6831|6549|1|1|0|36000|0|2|6831|1|2016-04-06 08:05:34.060804
6832|6550|1|1|0|36000|0|2|6832|1|2016-04-06 08:05:39.198338
6833|6551|1|1|0|36000|0|2|6833|1|2016-04-06 08:05:44.224733
6834|6552|1|1|0|36000|0|2|6834|1|2016-04-06 08:05:49.365998
6835|6553|1|1|0|36000|0|2|6835|1|2016-04-06 08:05:54.351580
6836|6554|1|1|0|36000|0|2|6836|1|2016-04-06 08:05:59.600995
6837|6555|1|1|0|36000|0|2|6837|1|2016-04-06 08:06:04.591867
6838|6556|1|1|0|36000|0|2|6838|1|2016-04-06 08:06:09.698456
